uid,uname,出度,入度,所涉领域,是否认证,认证原因,关注数,粉丝数,微博数,简介,标签,地址,性别,主页,生日,注册时间,公司,学校,cluter_result
5854369254,海参难吃1997,5,64,1,True,历史博主,694,1833,3859,埃及学硕士在读，努力教象形文字赚学费中~不定期弹出小科普,美食,"黑龙江,哈尔滨",女,,35637,42409,,,3
5340337769,酷酷的滕,1,64,1,True,腾讯视频《认真的嘎嘎们》学员,648,10014248,752,"念念不忘,必有回响",,其他,男,,35269,41933,,,1
5051077448,快兰斯24小时财经直播,0,64,1,True,知名财经博主,528,499719,596654,快兰斯金融 http://www.financebe.com/ 联系微信小助手 Fbehelper,,海外 美国,女,,41640,41698,,,0
2286150160,圈少说,0,64,1,True,微博VLOG博主,2,1038239,2302,一个小号而已，记录日常。,,其他,男,,天蝎座,40759,,,1
1558432561,三中三影,27,64,1,False,,789,53751,43609,激进的左派，女体直男癌，民族沙文主义者，传统文化爱好者和国学黑。,美女,其他,男,,,40425,,,1
1253720480,谈典看法,0,64,2,True,知名法律博主微博原创视频博主头条文章作者微博签约自媒体,602,12599615,9638,前法官，新浪微博2019、2020十大影响力法律大V，全国首个微信诉讼服务平台创始人。,"新法律人,前法官,律师,法律咨询,法律人,新闻资讯","四川,成都",男,,,40652,,四川大学,3
1224016560,麦卡PULP,17,64,2,True,体育博主,621,47865,10936,去日苦多,Mourinho,"广东,广州",男,,,40184,,复旦大学,3
6340026081,茂哥日记,0,63,2,True,互联网科技博主视频自媒体,2425,589193,8351,"见证中国崛起,！","港澳台资讯,时政热评,国内资讯,国际资讯,反腐倡廉,没有影视明星,没有搞笑,没有低俗,头条新闻,财经热评",重庆,男,,33630,42954,,西南政法大学,3
3180426430,罗爷说法-law,1,63,1,True,法律博主微博原创视频博主,524,720657,9121,提供全面高效优质的法律服务，法律咨询热线：15180187778,"阳光,法国,培训,教育,低调,梦想,快乐,视频,政治,律师",江西,男,,,41327,,,3
2809151872,HMS_XIN,6,63,1,True,哈佛大学医学院-丹娜法伯癌症研究所研究员,462,259294,4732,科学工作者,,海外,男,,金牛座,41050,,,0
1668726803,Vetrax嚣张卫视,9,63,1,True,电视媒体人，3C数码广播节目评论嘉宾,2635,329370,116847,本微博严禁搬运原创图文内容，参见 @innoQ新趣 置顶版权声明。,"数码广播评论员,3C数码节目,广播,电视包装,电视,媒体",北京 朝阳区,男,,30915,40157,,中国传媒大学,3
1647302353,红茶魔术猫,4,63,1,True,知名历史博主,774,29006,16749,横溢的不只有才气，还有腰间赘肉,"历史,死上班族,猫控,西西河众,SCer",上海 黄浦区,男,,白羊座,40215,,,3
7456681908,正义路人胖虎,0,62,1,True,教育博主微博原创视频博主,60,1375289,97,泛知识/新商业/互联网,,其他,男,,35058,43968,,,1
5594165638,战略安全与军控在线,3,62,1,True,外交部军控司官方微博,823,509043,18248,欢迎访问外交部军控司官方微博“战略安全与军控在线”。我司主管国际安全、多边军控和防扩散、网络外交。希望...,政府-涉外-其他机构,,,,,,,,4
5291379812,陨石老刀,13,62,1,False,,2994,53618,61581,先天下之忧而忧后天下之乐而乐。,"旅游美食爱好者,读书分享",河北,男,,24218,41900,,,2
3730177300,一颗心溢满了污,5,62,1,False,,1610,28034,27962,"【Stony, 巍澜, 麦藏，Obikin】    性别男取向男",视频音乐,其他,男,,2744,41505,,,1
3480070634,玩遍泰州,0,62,1,True,资讯视频自媒体,247,80589,2662,宝宝那么优秀，快去点击关注,搞笑幽默,"北京,东城区",女,,,41446,,,0
2912469585,瓜组每日播报,0,62,1,True,微博娱乐资讯博主微博娱评团成员知名娱乐博主,279,1501166,15422,一个瞎搬运的小可爱，可投稿，发不发看心情。,"圈内好友,明星八卦,明星娱乐,影视娱乐,娱乐八卦",北京,男,,,41127,,,3
2624755655,后沙月光本尊,0,62,2,True,知名军事博主微博签约自媒体,550,3033818,17438,"车行过，这难忘的城市,是春雨的那一夜，请原谅我悄悄离开","把公知包邮了,知识,红色,笑","河北,保定",男,,28832,40959,,河北省广播电视大学,3
2313052210,皆逆荒_拍四战士,6,62,1,False,,711,18730,9009,好人一生平安,,北京 海淀区,女,,处女座,40771,,清华大学美术学院,2
2208787052,历史的进城,1,62,1,True,知名财经博主,214,937865,20570,"一万年来谁著史,八千里外觅封侯，“进城杂谈”作者","历史,投资","江苏,南京",男,,天蝎座,40725,,,3
2173738960,韩广斌123,1,62,1,True,深圳市新思哲投资管理有限公司董事长,1141,141902,13682,时事评论员，社会学者。不完美的年代～开放系统优于封闭系统，真理只能证伪不能证实，无绝对的真理，容纳不同声音有助于进步，意识形态是走极端的捷径,游击队,广东,男,,,40708,,,3
2072724293,爱股票APP,0,62,1,True,专业股市新媒体和投资者社区,852,317479,53621,爱股票网站http://www.aigupiao.com/官方微博，专注金融证券投资理财，联系我们请加V信：kefu987654,金融服务-其他,,,,,,,,4
1848856111,那年夏天是玉米收获的季节,3,62,1,False,,441,422,12875,有生之年，爱LEE不变。别问，懂自懂，问就是七个字。,"吃貨,水瓶座,看书,宅","湖北,武汉",女,,水瓶座,40487,,,2
1182419985,作家叶倾城,0,62,1,True,作家、主持人、心理咨询师、情感专家叶倾城微博签约自媒体,991,364114,6147,公众号:作家叶倾城，邮件：qingcheng0078@vip.163.com,"资深大美女,作家,资深减肥达人,主持人,资深阅读者,小美女的妈","湖北,武汉",女,,,40053,,,3
7437104136,AutoportraitVanGogh,4,61,1,True,问答答主,125,6107,5766,叫我A姐吧，这个号唯一正主肖战，请尽情骂我正主。AVG如果禁言或炸号，请去LaVG找我；TVG是嗑小艺人和CP专用号；LesVG已炸号。,,香港,男,,26529,43936,,香港大學,0
7326107483,柳佳衣,1,61,1,False,,125,36533,9966,今夜会下雨吗🌧️,,上海,女,,35360,43761,,,2
3263734730,顾良逢,6,61,1,True,电视剧博主,483,17532,29230,一个傻白甜的观众朋友,"体育,毛毛球",海外 日本,女,,,41349,,,3
1893975641,不要太胖啊会被吃掉的,1,61,1,False,,346,109,403,醉后不知天在水，满船清梦压星河,美食,其他,女,,,40527,,,1
1844296474,熊猫阿B0,17,61,1,False,,1647,3612,111814,刷屏狂魔 关注请谨慎 | RA | 收到的评论大多会被夹，只回没被夹的评论。有事最好还是转发评论私信三路一起说,,其他,男,,,40458,,,1
1703508323,萝严肃,0,61,1,False,,3,244196,1394,贝贝和少女小助手们的自留地。新订阅号萝严肃（ID：missluobeibei）工作联系mszhangziyan@foxmail.com,,北京,女,,,40239,,,2
7285278074,坡坡Depol,0,60,1,True,财经博主,153,2278629,3906,那门是窄的，路是小的，找着的人也少。,,广东,男,,狮子座,43695,,,0
5632519490,冷笑话搜集,0,60,1,True,知名搞笑幽默博主,233,7737835,9257,"全网搜罗冷笑话,业务联系6548714",,江苏,男,,,42170,,,0
5384771805,黄西炮,1,60,2,True,搞笑幽默博主黄西炮超话主持人,1481,1158511,6840,,"宅男,新闻,传媒,爱电影,视频电影,新闻趣事,美女,读书分享",,男,,,,,,4
1741045574,李铃铛哒,3,60,1,True,天涯社区娱乐八卦版块首席版主知名娱乐博主,344,1306764,5168,八卦人生乐趣多，欢迎到天涯娱乐八卦,"八卦杂谈,小明,天涯社区,八卦来了,娱乐八卦","广西,南宁",女,,,40311,,,3
1654203637,DoNews,0,60,1,True,DoNews官方微博,1188,498890,40028,中国最早的Web2.0网站，中国互联网行业的风向标。提供互联网行业资讯、数据分析报告、社区互动、线下交流等...,媒体网站,,,,,,,,4
1495476261,张小北,9,60,1,True,编剧，太空堡垒预告片工作室联合创始人,1269,1991235,21292,工作事宜请联系邮箱：408650406@qq.com,"电影预告片制作,朝廷心腹之大患,广院and暴脾气,电影编剧,拖延症患者",北京 朝阳区,男,,,40201,,,3
1458441840,奔六,9,60,1,True,前内蒙古沙漠贵族食品有限公司总经理头条文章作者,3894,587344,260576,,"财经,生活,搞笑,美图,音乐,政治时事,历史,文學",北京,男,,,40060,,,3
6440162198,碎片收藏事务所,3,59,1,True,微博剪辑视频博主,91,10850,3431,,综艺节目,陕西,女,,水瓶座,43090,,,0
5407849375,一半清心A,4,59,1,True,知名情感博主超话粉丝大咖（清心日常A超话）,8642,1187952,31011,呼吸、放松、冥想、一颗安静的心！品茶、闻香、凝神、一种素雅的美！放下虚拟的角色，找回自己，找回宁静！,,上海,女,,35346,41983,,师范大学,0
3279710155,斯图卡98,8,59,1,True,知名军事博主视频博主,1592,5458905,79145,没事兜兜风,体育,四川,男,,,41406,,电子科技大学,3
2626651055,蓟城君,1,59,1,True,影评人，编剧微博签约自媒体,106,111204,658,没做过任何人的粉丝，但尊重所有的才华与热忱,"娱乐,小说,旅行,浪漫,搞笑","北京,东城区",女,,,40961,,,3
2089843953,小精灵real,1,59,1,True,哔哩哔哩《说唱新世代》选手知名音乐博主,865,358857,2561,嘉兴彭于晏、暗黑硬核、活死人成员。商业演出请联系核先生，微信号：homeboy19652,小精灵,浙江,男,,44022,40649,,,3
6514077838,科工力量,3,58,1,True,头条文章作者,369,2185512,21186,观察者网科技工业新闻小组，为您提供最全面、最权威、有高度、有态度的中国科技工业新闻资讯。沟通Q：2722657021,,"上海,长宁区",男,,,43185,,,0
2660807713,财经新媒体,1,58,1,True,《财经》杂志新媒体官方微博,407,1706145,33073,传承《财经》品牌，整合杂志独家内容，融合多媒体视听和交互设计，打造专属你的移动财经门户！,杂志-商业财经,,,,,,,,4
1841306841,隐于庭的小法师,1,58,1,True,律师知名法律博主,264,1927092,25426,前法官，现律师，不变的是永远18岁的人设和永远浪在路上的心。搓火球免费，法律咨询不免费。未来的日子，将持续卖萌与吐槽。不信？看我搓个火球砸你…,"美食舌尖大吃货,万丈光芒狮子座,白山黑水吉大子,啃噬灵魂纠结宅,掌控法槌小法官,挥笔颓废吐槽王,科幻奇幻动漫控,涉猎群书囫囵人,厮杀纷扰电玩迷,游荡山水行走者",湖北,男,,狮子座,40479,,吉林大学,3
1650413512,一枚泼妇,5,58,1,True,作家方磊，代表作品《我不在乎明天将会发生什么》知名搞笑幽默博主,683,620363,8578,活泼的妇女。,"雅人叔控,陈奕迅脑残粉,经前综合症患者,大龄箍牙患者,严重拖延症患者,酒后抑郁患者",其他,女,,31087,40085,,,4
2338546091,国民八戒,0,57,1,True,互联网科技博主,21,37315,227,失业中…,"艺术,旅游,娱乐,文艺",江苏,男,,36809,40787,,,3
2151768482,财经记者圈,4,57,1,True,知名财经博主,756,963638,15782,洞悉财媒变迁，聚顶尖财记！投稿、合作请联系 QQ：3002802550或3002845633。,,北京 东城区,男,,,40694,,,0
1915529831,张忆安-龙战于野,10,57,1,True,历史作家，出版作品《契丹人：百战立国》知名读物博主微博原创视频博主头条文章作者,993,577584,42264,文不到翰林，武不到侠。,"长得很像熊,战略忽悠局编外,讲故事的熊,温和民族主义者,左派","北京,海淀区",男,,处女座,40551,,,3
1677875323,喵爷-吴淼,6,57,1,True,美妆师，cosmoGQ长期合作彩妆师知名美妆博主,950,5238212,28530,龟毛之人，时尚边缘人，鼓捣脸上那点事就是事业。 工作联络：Julie 邮件79786638@qq.com 电话0086139-1065-8017非工作联络请勿打扰,"瘦够了,老电影爱好者,不吃糖的事妈,不碳酸不烟少酒,特别的碎嘴子,鬼故事爱好者,金牛倔强人,喵爷,彩妆,护肤",北京,男,,,40182,,,3
1398835600,風中微塵,8,57,1,True,香港警嫂,9062,2852837,29031,I am a Chinese and I love my hometown!,"天蝎座,旅游,音樂,文學,攝影",香港,女,,44514,40147,,,3
7399646214,走丢的难相处,69,56,1,False,,169,114,9190,,,福建,女,,37423,43886,,,2
6025852819,人类放大镜,0,56,1,False,,385,2178619,1480,曝光。欢迎投稿,,广东,男,,25569,42631,,,2
2399301482,医生妈妈欧茜,5,56,1,True,广州知贝医疗服务儿科医生，知贝儿科创始人，微博签约自媒体,558,2448246,11528,坚决反对伪科学，循证带娃少受罪。公众号[欧茜医生],"医生,儿童保健,儿科医生","广东,广州",女,,,40802,,重庆医科大学,3
1770489311,反犬与瓜,7,56,1,False,,283,501,1886,一叶叶，一声声，空阶滴到明。|| 决意同人组CV 狐 || 配音工作邮箱：Susie_Fox@yeah.net,"音乐,宠物,古风,翻唱,网配CV,写手,文艺",上海 徐汇区,女,,35907,41131,,,2
1497042545,张国庆看天下,16,56,1,True,中国社科院国际问题专家，《进步时代》《媒体话语权》作者。,222,1573221,14493,就职于中国社科院美国研究所，著有《白宫情商》《进步时代》《媒体话语权》等书。讲课及商务活动请联系助理何女士13439519466，微信公号a929328,"媒体话语权,网络话语权,白宫情商,进步时代,透过美剧看美国",北京,男,,,40087,,,3
1293980032,百花香帅,0,56,1,True,知名旅游博主娱乐综艺视频自媒体,3699,4082944,30920,"最IN都市新玩家《TopDriver极驾客》封面人物,知名娱乐博主,天涯杂志特聘评刊员","旅遊,文學,娱乐,电影,美食,音乐,少林抗战义勇军,我有我梦想,挑战无极限","上海,闸北区",男,,水瓶座,40085,,,3
1245732825,卢麒元,1,56,1,True,深圳市金宗信投资有限公司董事知名财经博主微博签约自媒体,1897,1289020,27464,做好今天的每一件事，善待身边的每一个人。,写作,香港,男,,,40053,,东北财经大学,3
1233628161,周思成,0,56,1,True,新东方教育集团三次人气评选总冠军、各大综艺节目名师嘉宾微博签约自媒体,888,4611844,23751,真诚专业一笑而过制造,,,,,,,,,1
1218346612,芒果妈妈,0,56,1,True,微博2020十大影响力综艺大V电视评论人微博签约自媒体,576,4741617,29332,理性解析娱乐，就看芒果妈妈。,"电视节目,综艺控,综艺节目,明星","湖南,长沙",女,,,40053,,,3
1143507047,无波子,2,56,1,False,,492,9188,16153,证券投资大道记录。免责：个人分享与交流，仅供参考。,"缠论技术分析,核心龙头100,玄奘之路,A股,戈七,戈六","北京,东城区",男,,狮子座,40081,,,2
1112928761,深圳小天,1,56,1,True,深圳小天超话粉丝大咖,3296,618498,37720,永远象孩子一样活着,"传统弓,弓箭,同袍,阿妹,汉服,像孩子一样活着,警察,婴儿,粉爸","广东,深圳",男,,44033,40475,,,3
1094954164,陶永谊,2,56,2,True,经济学家陶永谊,1727,526817,16864,独立学者，主要著作：《互利：经济的逻辑》，《互利：政治的智慧》，《旷日持久的论战：经济学的方法论之争》,"新兴产业研究,循环经济,环境保护,金融投资,经济学理论研究,政治制度改革,宏观经济政策",北京,男,,44107,40608,,中国社会科学院大学,3
7400905898,图灵的猫,0,55,1,True,微博原创视频博主,49,36304,48,趣味科普,,,,,,,,,1
7099422177,外交部发言人办公室,0,55,1,True,外交部发言人办公室官方微博,14,1497925,1635,,政府-宣传,,,,,,,,4
5247572289,林深与鹿行,5,55,1,False,,692,443,5142,"L'amour,gagne,toujours♡","八卦杂谈,动漫,名人明星,搞笑幽默,视频音乐",北京,女,,36588,41861,,,2
5231543650,EatWithChina,0,55,1,False,,50,45242,3619,和有意思的人在有意思的地方一起吃有意思的饭，活动请见公众号：eatwithchina,"私家菜,开放平台,创业平台,聚会交友,聚會,美食控,美食達人,美食达人,美食爱好者",北京,女,,41843,41845,,,2
